alpha,delta,u,g,r,i,z,class,redshift,plate,MJD
252.248835488322,35.6383285907333,18.96014,17.64127,17.1996,16.91039,16.82809,GALAXY,0.08667155,819,52409
222.711359443579,42.0191261823442,23.21516,20.28082,18.6368,18.05708,17.71731,GALAXY,0.314636,6053,56091
195.233455688311,0.548124041851853,19.73799,18.85773,18.58872,18.49534,18.468,STAR,0.0001102772,4052,55589
348.960509483246,8.33967169156659,23.96849,21.81474,20.26285,19.35013,18.76179,GALAXY,0.5159759,6168,56187
124.760130201228,26.1389288255359,25.92549,23.075,20.83394,19.62104,19.05471,GALAXY,0.6303059,4461,55888
123.978579274551,10.085255261897,19.75418,18.51449,17.8621,17.50958,17.30067,GALAXY,0.1410883,2421,54153
141.954826389744,36.5509601403523,18.2194,16.35048,15.44443,14.99248,14.65024,GALAXY,0.08679763,1275,52996
148.842085106194,59.516673631165,21.27206,21.27919,20.88724,21.0051,20.68435,QSO,1.385686,8194,57401
194.016090356322,18.6124169506239,19.3052,17.62114,16.69391,16.24878,15.95414,GALAXY,0.1154003,2615,54483
146.585616484317,35.5549404774129,22.56172,21.4812,21.027,20.92892,20.66487,STAR,-0.0002528593,8852,57449
134.923357204647,1.95734511179774,19.79778,19.6341,19.95551,20.2862,20.87505,STAR,0.0001892063,469,51913
37.3268490356124,22.9863195968175,23.02696,20.69342,19.09265,17.93622,17.26457,STAR,0.0002341744,3241,54884
131.066680314474,56.4534718842375,21.46712,19.98286,19.43307,19.24711,19.22608,STAR,-0.0004032867,7373,56990
12.6771036404245,-2.80331179357508,23.84305,22.04077,20.33806,19.42673,18.87526,GALAXY,0.4296047,4370,55534
130.41415125798,0.535843609602426,23.78504,21.5189,20.42913,19.53513,19.02906,STAR,0.0004488742,4793,55648
237.228967575465,35.3253178050645,22.94594,21.60608,19.8127,18.89331,18.49284,GALAXY,0.4786876,4970,56039
256.392872305989,46.1717368463906,25.63226,24.98411,22.15186,20.93587,19.75398,GALAXY,0.8834783,8535,58019
156.281308282083,32.9819900857079,20.86802,20.75172,20.61026,20.22909,20.62678,QSO,1.533956,10273,58466
117.897148764913,27.045715931633,20.05735,17.87823,16.91447,16.42424,16.30694,GALAXY,0.1232525,858,52316
114.717608642578,27.0647881057676,21.00403,18.3976,17.26337,16.87232,16.64287,STAR,0.0001244741,888,52339
244.896547116254,37.5137079654634,21.64796,21.15285,20.79465,20.80231,20.44626,QSO,0.9880155,5199,56067
221.716592783746,55.0748812110524,21.90166,21.68576,21.11331,21.32371,21.10319,QSO,1.104667,8399,57843
234.740386936455,56.7567794529019,24.24051,21.97603,20.18462,19.27465,18.71802,GALAXY,0.4773503,6791,56429
149.067261958191,16.1694714176062,25.82323,23.65508,21.43324,20.79652,21.4039,GALAXY,0.7381129,9588,57782
342.963196602357,0.0748244074827377,25.07454,22.72681,21.6577,20.3399,19.70721,STAR,3.480239e-05,676,52178
110.146718685884,41.1574309867152,20.47744,18.05489,16.93171,16.5168,16.27744,STAR,-0.000132332,3205,54848
132.939321727354,4.33218202536445,23.34844,22.91269,20.94966,19.86086,19.51213,GALAXY,0.5645781,3814,55535
234.122365061544,34.5423347080744,25.02521,23.04556,21.66465,20.32143,19.76307,STAR,-1.512125e-05,10742,58198
34.1041286902517,-0.775961700001011,22.58978,19.99377,18.9867,18.62375,18.46461,STAR,4.417639e-05,1507,53763
346.115107664465,6.83428294535319,21.0053,20.42084,20.22461,20.11856,19.8596,QSO,0.790071,4414,55882
81.2945361189559,61.7940049542361,19.46917,17.9413,17.08539,16.65959,16.39457,STAR,-0.0003636302,2300,53682
153.66122113677,55.8667653876105,19.49438,19.3969,19.22528,19.22337,19.04464,QSO,0.9083701,7084,56624
146.51177382387,36.8067654452078,20.89831,18.68671,17.54231,17.07873,16.7541,GALAXY,0.1755043,1595,52999
222.901582227849,31.0913529184827,21.39246,20.68536,20.3907,20.42373,20.20384,STAR,-0.001107038,3869,55273
165.871800810655,32.3724202238841,20.42328,18.16987,17.08785,16.61123,16.25132,GALAXY,0.1457396,2106,53714
359.417908573498,3.5738472247729,22.11177,21.6171,21.02759,20.59836,20.3571,GALAXY,0.253897,11278,58395
34.8103326462447,-0.877531833878425,22.00927,21.95801,22.05674,22.09136,22.80794,QSO,0.4086972,2637,54115
48.0442141827572,0.805459553427108,20.9239,20.11403,19.54096,19.08146,18.91695,GALAXY,0.2030201,1066,52589
35.3885378384972,-0.5198713755255,23.56966,21.88996,21.37039,21.00712,20.10634,GALAXY,0.890833,9375,58076
157.146023109229,41.192684180473,20.95558,21.03373,20.70751,20.78924,20.49794,QSO,1.201486,8363,58140
157.519396214546,33.1886796684533,18.28168,17.41811,17.1188,16.98596,16.95512,STAR,-0.000283568,10273,58466
233.098603873577,35.2282969904917,23.40426,22.12837,21.07154,20.40342,19.84606,GALAXY,0.01882595,10742,58198
172.798374597793,18.9002142337086,24.43485,22.27608,20.53626,19.55961,19.05097,GALAXY,0.532981,5879,56047
168.219260220284,53.2071476256214,22.23588,21.97209,20.35537,19.47309,19.08321,GALAXY,0.4495343,6705,56636
42.9008501215834,-0.626195300072761,21.75945,20.6319,19.25998,18.75595,18.29359,GALAXY,0.2731543,807,52295
137.214918356154,14.415201302515,18.98633,17.49784,16.61848,16.20087,15.92765,GALAXY,0.1099519,2434,53826
152.930080508522,26.7159978027941,22.00669,22.55902,21.81626,21.13123,21.19331,GALAXY,0.8874308,9626,57875
195.327424748775,42.8109005760959,22.92567,21.65787,20.03059,19.57382,19.39124,GALAXY,0.4178358,1458,53119
254.677857135538,20.3053386189504,24.9856,20.94883,19.16534,18.46839,17.97138,GALAXY,0.4144156,1425,52913
244.816978353199,24.2387576128497,20.7544,18.79835,17.85189,17.40143,17.03783,GALAXY,0.06760953,1575,53493
172.88708603122,-8.56709156074951,18.39406,16.94475,16.4514,16.29561,16.22816,STAR,-3.309034e-05,2861,54583
123.864717304554,43.2150918531929,22.59305,21.60801,20.50802,19.81979,19.53704,GALAXY,0.5603421,6379,56340
171.709824136228,68.2276394238446,16.81928,15.5419,15.10111,14.94952,14.92244,STAR,-0.0001382084,2858,54498
245.157311342551,14.5134487273215,18.50088,18.26868,18.22278,18.07446,18.03678,QSO,0.5066258,2202,53566
183.708924122661,49.0148631761261,23.96572,20.99918,19.19671,18.5972,18.12609,GALAXY,0.3376427,6672,56386
143.66545186574,-1.22144022094824,18.38193,17.45267,17.12079,16.99475,16.94237,STAR,0.0002588697,3767,55214
219.216871086341,42.5894835022639,21.54835,19.26789,17.85456,16.64175,15.98457,STAR,0.0001689531,1396,53112
258.498443057876,32.098357939851,22.31947,22.10046,22.20832,21.6672,21.8553,QSO,2.060627,11654,58543
34.8034590966199,-4.11707569605035,21.48895,20.99035,20.86068,20.65947,20.79064,STAR,-0.0004290846,7883,57331
164.974370266152,39.8573802150656,19.5041,18.15057,17.37959,16.94639,16.66818,GALAXY,0.1095113,1435,52996
221.799958258655,41.7479031731204,24.37075,22.46771,20.58942,19.61883,19.09285,GALAXY,0.5717137,6053,56091
19.8247356338074,0.376202028960866,24.42634,24.78121,21.6668,20.53004,19.80536,GALAXY,0.5972905,7876,57002
193.255701349916,6.27759148583091,24.16728,20.7294,19.00391,18.40274,18.0016,GALAXY,0.3828273,4836,55689
45.0496959520867,35.0502347696859,21.93636,20.68819,20.32375,20.23503,20.38652,STAR,-9.347217e-05,2398,53768
208.616124539902,34.9594378957697,23.74799,22.0319,20.19167,19.38703,18.92491,GALAXY,0.4497758,3853,55268
8.00480904238884,4.06277249893027,22.19129,21.89356,21.55368,20.97653,20.7679,GALAXY,0.8111948,9443,58074
133.718947075095,55.804317231062,19.41693,18.06008,17.28658,16.86735,16.60587,GALAXY,0.1193378,448,51900
331.58214302706,22.9894929341635,21.39019,20.90012,19.05193,18.41531,17.86478,GALAXY,0.3375648,5951,56102
172.106406539227,-2.05292639010309,19.30928,17.929,17.24611,16.84154,16.5561,GALAXY,0.1183584,326,52375
14.2132733740074,18.530385601891,25.74007,22.0378,20.52517,19.50198,19.02413,GALAXY,0.5564628,5702,56221
350.695188249893,9.41872549304481,21.96942,20.66032,19.02809,18.38211,17.87835,GALAXY,0.3460575,6163,56219
217.883335767183,15.1089495444634,22.01312,21.58767,21.42574,21.30609,20.97232,QSO,0.7148795,5466,56033
138.730478879044,33.4621161022132,22.78868,21.5472,19.9143,19.13956,18.71022,GALAXY,0.4222896,5811,56334
189.334615017276,36.4363688111481,24.59197,21.41728,19.60765,18.55018,18.01573,GALAXY,0.5411782,3968,55590
0.365983950801038,-9.70270273861161,22.49992,23.93819,22.21801,19.39146,17.81342,STAR,-1.461877e-05,7167,56604
36.61003660629,-4.55919101468468,22.53205,22.48042,21.76287,21.32686,20.82053,QSO,0.7897598,7235,56603
166.879512508801,0.371792416883101,23.26408,22.46989,20.69016,19.72522,19.39201,GALAXY,0.5030835,3837,55572
22.3453413113921,30.9879508775975,22.45746,21.63624,20.5408,19.65145,19.11468,STAR,0.0001127015,6596,56331
18.9694916046372,19.4010916109437,23.10083,22.32241,20.58043,19.63296,19.08586,GALAXY,0.5728091,5133,55860
359.222833504024,-7.4266747345241,22.95864,20.63094,18.92481,18.29003,17.88238,GALAXY,0.391944,7147,56574
129.472895503894,31.0084563495678,20.03689,18.27807,17.36009,16.95672,16.67532,GALAXY,0.08379053,1209,52674
216.481334641248,19.2778201214909,19.11543,18.7217,18.66556,18.60138,18.33158,QSO,2.176005,5897,56042
225.454995638285,39.7410006727221,24.66582,23.89493,21.63923,20.47047,19.66029,GALAXY,0.5591483,8494,57104
331.997595899024,5.0750761522051,24.54165,22.36311,20.64052,19.82382,19.21552,GALAXY,0.4875323,4318,55508
131.957691016869,23.7152834146253,20.55614,20.27908,19.94879,19.88176,19.69586,QSO,0.9327562,11115,58514
112.686125126769,42.2667710178408,23.66464,21.89894,20.47339,19.611,19.08031,STAR,-0.0003129792,3656,55241
333.38397973397,2.38959188414252,19.23838,19.02667,18.69237,18.63152,18.69464,QSO,1.278453,11341,58428
233.14849744754,-1.21901072031157,23.35332,22.15969,21.41448,20.39124,19.95023,GALAXY,0.7303845,4010,55350
349.907116626557,0.0562133298510279,23.14566,22.05471,22.10591,22.07398,21.31953,QSO,2.205322,4210,55444
102.423062970058,37.0812905673256,22.41217,20.49958,19.57233,19.20864,18.9173,STAR,9.070326e-05,2700,54417
232.135084280487,42.9692972025844,18.99337,17.30671,16.45046,16.04657,15.73956,GALAXY,0.1228659,1052,52466
351.432205199374,6.27895224425843,23.83354,21.6692,21.20127,21.16183,21.38944,STAR,-0.001656637,4408,55888
120.247104462911,54.846640477211,24.11879,22.30979,21.21532,20.61462,20.38165,STAR,7.494174e-05,7281,57007
18.6303013265992,-3.54037028947877,21.70299,21.36722,21.04762,20.87191,20.4955,QSO,0.9813766,7914,57331
196.085169069888,46.675833297918,23.68822,22.16068,20.37524,19.3899,19.01316,GALAXY,0.5271993,6618,56401
329.378912080465,7.09937025328975,20.62211,20.09057,19.91947,19.8401,19.45228,QSO,2.226333,11337,58431
160.933804561785,39.7961617611777,24.58517,24.84234,22.1756,20.97553,19.90856,GALAXY,0.819484,8822,58167
175.650401375835,-0.642084826121018,23.32064,21.11756,19.95506,19.19011,18.98726,GALAXY,0.5356321,3841,56016
333.670416006485,31.6715173075512,20.80492,20.64243,20.55156,20.55487,20.27282,QSO,2.138698,7709,57666
225.50754073054,42.4326861871278,23.04636,23.25598,21.67754,20.30136,19.60892,GALAXY,0.5868471,8493,58162
169.037676370161,65.013305163463,22.30564,21.14454,19.84701,19.01139,18.64082,GALAXY,0.5550518,7110,56746
343.1303966118,-0.947845949026508,24.37613,23.43634,21.51585,20.17065,19.57274,GALAXY,0.6344761,4206,55471
254.853905147149,40.5735681303997,20.08201,18.55698,17.58279,17.15136,16.82706,GALAXY,0.1445981,633,52079
239.137083440141,44.6553667580687,23.35203,22.64371,20.84048,19.97238,19.55634,GALAXY,0.4596626,8508,57845
222.386093891956,62.736596997036,22.36265,22.89732,20.90556,19.88182,19.30473,GALAXY,0.6398497,6983,56447
222.451720175267,40.0821928409558,21.91381,21.9753,21.87032,21.52018,21.99284,QSO,1.873806,8498,57105
206.712485145203,3.83082880181602,24.91516,22.90828,21.19098,20.06217,19.31169,GALAXY,0.6561398,4785,55659
133.730756276269,37.8063967950941,19.87463,17.88659,16.91081,16.47524,16.14926,GALAXY,0.0963774,936,52705
234.048277180308,31.5184106104082,22.32404,21.47155,20.31304,19.37696,19.1519,GALAXY,0.5579107,4722,55735
250.776987907836,47.114718752338,23.69471,22.8208,21.32651,20.73928,20.31277,STAR,-0.0001201233,8541,58257
253.954638406112,23.753603870202,22.87818,21.77955,19.74973,18.87528,18.52547,GALAXY,0.4800715,4181,55685
209.052446206491,40.417255729954,25.9054,21.97684,20.28745,19.17903,18.68292,GALAXY,0.5757665,6630,56358
37.7787068702733,-0.424858732323203,20.51693,18.60387,17.3965,16.80025,16.33101,GALAXY,0.1882459,407,51820
208.315609026188,33.6225674788481,20.25957,18.33945,17.38986,16.97087,16.64549,GALAXY,0.08644225,2117,54115
14.4224477589832,-9.61102450961301,19.07102,17.8,17.20863,16.86883,16.61692,GALAXY,0.1046667,658,52146
335.527838629107,1.36155671266164,26.36856,22.81248,21.36112,20.12341,19.38109,GALAXY,0.6511497,4322,55503
217.354528155072,32.532901475023,23.45866,22.18243,20.48919,19.41153,18.83466,GALAXY,0.5528409,3864,55649
229.186679764805,44.1273713425399,18.86368,17.06757,16.14465,15.70021,15.36703,GALAXY,0.1243724,1677,53148
224.573433547762,31.7444487484153,19.27322,19.09826,19.01993,18.78687,18.80931,QSO,1.636552,1648,53171
155.62410375852,37.5444573882343,19.24107,18.04806,17.33839,16.93633,16.68273,GALAXY,0.1457366,1427,52996
240.720017528002,54.9988410103794,24.51963,24.85651,22.72165,21.47296,20.15602,QSO,1.071618,7562,56799
260.094956643188,27.0149508648077,20.26815,18.68293,18.09193,17.86272,17.77524,STAR,-0.0002090621,2193,53888
249.494509142575,34.0188259469876,19.31102,17.23562,16.21976,15.78993,15.40262,GALAXY,0.09669557,1339,52767
242.311929168141,38.1244899378098,18.97161,18.93741,18.59916,18.6051,18.85397,QSO,1.12581,1055,52761
234.439719739068,31.0978097273205,20.62285,18.66681,17.36212,16.86895,16.50166,GALAXY,0.1987132,1389,53135
147.637885826729,17.3743954638996,22.3254,20.6565,18.99905,18.27918,17.87164,GALAXY,0.387351,5322,56003
141.752598726828,20.5788071080502,23.66576,21.42275,19.59392,18.90483,18.50038,GALAXY,0.3777863,5770,56014
159.331861023904,66.1581157589738,23.56593,21.41808,19.86711,19.05757,18.57338,GALAXY,0.4815113,7083,56722
238.472688709874,3.66154841596204,22.36871,21.55152,21.00269,21.26109,21.45367,QSO,2.845803,4806,55688
182.033388806334,34.3740937206854,20.73175,20.61361,20.27708,20.33022,19.99873,QSO,1.014652,10245,58161
168.464555011704,46.3255120042101,24.7034,24.14988,20.74458,19.56323,19.59846,GALAXY,0.5159343,6649,56364
176.495201921399,52.8016128351146,25.00617,22.45453,20.73408,19.59624,19.03489,GALAXY,0.5868797,6690,56416
142.471840645731,15.0691987044964,23.16585,22.42535,20.83434,19.77579,19.1097,GALAXY,0.6047298,5310,55983
18.3460653957776,-4.60074525577819,22.39848,22.11395,21.6967,20.66198,19.88155,QSO,1.246748,7914,57331
189.59393826703,22.3175881230805,19.96655,19.32818,19.13454,18.96448,18.87736,QSO,1.779135,5985,56089
233.634865853264,37.0482788624027,19.28481,18.67905,17.98309,17.57083,17.34114,QSO,0.15806,1294,52753
225.887088322789,5.27247630974984,26.10704,22.73069,21.36064,20.16509,19.93835,STAR,0.0001376742,1831,54557
29.3626317244947,-2.45115022662355,22.53946,22.79747,21.33664,20.26355,19.5969,GALAXY,0.7217216,7841,56960
10.8045806259206,7.22663750418408,22.135,21.2528,21.24881,21.31911,21.21171,STAR,0.0003036849,4541,55882
11.9566975756526,19.2601601994704,22.92437,21.59785,20.94072,20.73955,20.6796,STAR,-0.001228687,7618,56898
20.7568959339014,-4.00240276941599,24.74352,22.55715,20.87353,19.86702,19.32069,GALAXY,0.556803,7046,56568
129.064808895265,30.0622250677496,18.07881,17.10961,16.69888,16.41196,16.27171,GALAXY,0.08274292,1269,52937
144.444496044,4.26966615449147,20.05509,18.2584,17.3235,16.88883,16.56699,GALAXY,0.1094415,569,52264
241.650036104146,48.7205307381846,23.96213,26.88175,22.44767,20.96679,18.06011,STAR,0.0005559708,8060,57894
152.561830977854,37.569272625079,25.69421,22.64791,20.94911,19.65615,19.1227,GALAXY,0.6620809,4567,55589
165.924445239322,32.3398013608209,22.98389,21.95733,20.58774,19.84794,19.55155,GALAXY,0.3395573,6442,56369
180.203196481019,49.7706954317905,23.54918,22.1759,21.30612,20.52042,19.80338,GALAXY,0.6778139,7423,57135
250.665251266162,37.5066297399825,18.66151,17.50756,17.04805,16.73859,16.59188,GALAXY,0.09900939,818,52395
200.629671158388,-0.19019018753595,19.33533,18.79966,18.25171,17.87067,17.71314,QSO,0.1727621,297,51959
159.925604805839,33.8621610143913,24.87849,23.52243,21.17606,20.13032,19.34167,GALAXY,0.782571,10272,58172
162.652250565483,23.7612269104725,23.10796,22.21754,21.5316,22.07891,19.94902,GALAXY,1.288676,10468,58131
132.919957913585,19.0791232012334,25.26852,23.41038,21.40461,20.39978,19.74163,GALAXY,0.5324665,11090,58487
239.658278859522,49.8302333217937,23.89467,23.17523,21.32239,20.36169,20.10403,GALAXY,0.5785431,8437,57894
202.582831284935,0.103484223330459,23.46971,21.80229,21.63442,21.6102,21.88194,STAR,0.0005893263,4046,55605
129.973335081421,26.3488697148514,20.50426,19.34193,18.96335,18.81853,18.83056,STAR,-6.761265e-05,3148,54802
212.476048828813,39.2219529876883,18.29707,17.37188,16.9931,16.79905,16.65422,GALAXY,0.02991523,1379,53084
17.6151149891139,0.337735912296505,22.18981,20.56098,19.18281,17.91014,17.22615,STAR,-1.182151e-06,1082,52523
117.472837141815,26.5022991250288,24.59856,24.75519,21.85108,20.52371,19.76857,GALAXY,0.6586828,11104,58436
259.798400051977,-13.2405382439371,17.66305,15.76807,14.83962,16.92368,14.25451,STAR,-3.6395e-05,2535,54632
251.793317246281,32.3914513052035,22.30721,22.1964,20.47429,19.54686,19.24428,GALAXY,0.493087,5194,56062
212.297304380393,2.87033611934306,23.29179,21.92381,20.79684,19.89359,19.52044,GALAXY,0.6743485,4033,55332
4.37568798816007,-6.831569658163,24.86662,21.11735,20.88031,20.63433,20.73069,GALAXY,0.02391445,7150,56597
125.715148876287,23.9998660821607,25.00752,21.54155,19.87349,18.98087,18.44764,GALAXY,0.5011983,4468,55894
54.6976483892352,0.71966760836067,21.57403,20.92592,20.60385,20.16853,20.0098,QSO,1.55084,714,52201
179.090774406342,18.6595846728812,21.8684,21.60493,20.34842,19.39341,19.09892,GALAXY,0.5875635,5881,56038
116.234081442574,50.1899130765428,22.59636,22.1979,21.42956,20.87515,20.67428,QSO,0.1017102,8308,57417
37.7138728560977,-0.525138228146508,20.77988,19.54618,19.16687,18.89438,18.64286,GALAXY,0.1060118,1559,53271
132.830197873076,44.7271575532417,20.49408,20.2065,20.22691,20.19625,19.82982,QSO,2.156938,8281,57042
323.98954310796,-8.4211142120258,18.50278,17.30668,16.77512,16.45554,16.31391,GALAXY,0.06358322,641,52176
139.602692471709,4.48899467785818,20.32077,18.0429,16.76664,16.26761,15.88947,GALAXY,0.1808959,991,52707
66.4247848780382,26.3317272557452,19.03135,16.8425,16.01416,15.58045,15.29979,STAR,2.167139e-05,1255,52962
335.619118299874,-0.407723292104238,22.08138,19.78081,18.95338,18.65047,18.4725,STAR,0.0001080121,1137,52971
123.513208853859,7.53878835617995,16.5994,15.59036,15.29801,15.18195,15.17185,STAR,0.0001885197,1756,53080
239.508678566986,35.9769300905867,25.12583,21.82853,20.2944,19.35205,18.73527,GALAXY,0.4945476,4969,56041
155.495729680537,18.0093333755466,24.90214,22.95113,21.00865,20.0242,19.5621,GALAXY,0.6105736,5884,56046
186.297339449267,49.8623650938864,21.95916,21.76881,21.49622,21.0917,20.59962,QSO,1.632169,7418,57165
203.99980198296,45.4838404029315,26.04031,23.60855,22.1305,20.7896,19.98083,GALAXY,0.6963875,7407,56772
153.120120100304,2.38843489607304,21.21031,20.25705,20.0351,19.9972,19.99385,STAR,0.0009669488,3257,54888
157.148780280888,7.22958123201065,22.63761,22.11964,20.54528,19.58519,19.03513,GALAXY,0.5704065,4851,55680
229.956991010941,14.0144285175991,19.88521,17.70988,16.64361,16.20187,15.86107,GALAXY,0.1387394,2767,54243
158.019816241043,18.0806039792725,19.58521,18.38636,17.67362,17.26584,17.014,GALAXY,0.1516436,2593,54175
126.881753162988,17.1883002980178,22.50172,21.40385,21.09062,20.72204,20.23912,QSO,0.4974134,4489,55545
210.018461205638,3.13523424741192,22.58356,21.87566,21.74103,21.86254,21.66203,STAR,0.0002194614,4036,55330
